ArtikelNr,T24ID,Price,Cheapest,Error
028006620,57120,108.31,96.82,0
028006640,57122,121,116.31,0
028006650,57123,140.84,135.64,0
028006660,57124,138.15,134.06,0
028006670,57117,-0.98,379,1
028006690,57130,76.03,73.43,0
028006730,57128,72.61,70.1,0
028006750,57133,81.66,76.3,0
028006760,57134,87.36,79.54,0
028007080,59600,132.18,129.06,0
028007240,63646,74.21,70.26,0
028007250,63647,84.07,70,0
028007260,63648,76.56,74.18,0
028007270,63649,84.95,83.25,0
028007280,63650,80.88,70.35,0
028007290,63651,82.25,79.72,0
028007340,402621,91.36,89.9,0
028007420,221263,44.06,42.2,0
028007440,402637,64.58,57.1,0
028007450,402627,41.88,39.25,0
028007460,402640,65.08,62.13,0
028007470,402641,69.31,61.59,0
028007480,402638,59.08,57.26,0
028007490,402630,68.94,60.07,0
028007530,402634,78.38,76.83,0
028007570,409660,69.64,69.33,0
028007580,409661,69.49,62.38,0
028007590,409662,76.25,75.1,0
028007600,409663,69.97,68.3,0
028007610,409664,64.6,61.83,0
028007620,409665,71.01,67.34,0
028007640,409667,98.5,94.2,0
028007740,247873,70.47,66.9,0
028007750,257769,79.56,79.58,0
028007770,291339,-0.98,76.03,1
028007810,281033,50.08,47.71,0
028007820,247872,57.99,54,0
028007840,256889,72.94,70.15,0
028007850,236682,86.38,78.03,0
028007860,236683,88.68,81.37,0
028007890,258916,79.99,79.2,0
028007910,258129,90.68,90.7,0
028007920,258131,86.12,85.28,0
028007970,277535,104.68,96,0
028007990,274806,70.88,68.09,0
028008010,278137,97.28,88.04,0
028008020,280577,85.27,82.18,0
028008030,276273,94.48,88.86,0
028008070,280410,96.06,96.08,0
028008090,281451,102.39,67,0
028008100,280411,91.42,89.91,0
028008150,280412,-0.98,57.48,1
028008160,284145,115.25,113.36,0
028008170,286109,88.01,74,0
028008210,278174,93.49,93.51,0
028008250,279652,38.91,38.93,0
028008260,278785,-0.98,38.27,1
028008290,277540,-0.98,55.91,1
028008310,282497,80.63,80.65,0
028008360,279658,49.97,40.1,0
028008370,283776,42.59,39.5,0
028008400,279659,44.26,44.28,0
028008410,278200,-0.98,74.54,1
028008480,278266,65.48,51.44,0
028008550,283777,83.68,78.44,0
028008590,279690,85.35,56,0
028008700,284469,33.73,33.19,0
028008720,291819,32.18,31.8,0
028008740,295738,39.67,34.5,0
028008750,293961,37.26,32.9,0
028008760,303782,39.6,38,0
028008770,292922,48.77,38.38,0
028008780,293701,48.88,42.8,0
028008790,152078,47.92,45.52,0
028008800,152077,30.5,30.5,0
028008810,292021,41.4,37.26,0
028008820,292911,39.58,37.92,0
028008830,278708,55.99,49.9,0
028008840,293702,59.49,47,0
028008850,293725,62.9,59.1,0
028008870,293962,57.78,56,0
028008880,292022,45.59,45,0
028008890,291871,51.33,41.32,0
028008900,293697,38.42,37.93,0
028008910,291894,40.77,31.85,0
028008920,292024,39.98,38.99,0
028008930,291836,42.18,40.42,0
028008940,282984,50.14,47,0
028008950,277955,47.28,45.14,0
028008960,280394,54.08,47.18,0
028008970,306033,97.39,93.99,0
028008980,310808,90.24,88.82,0
028008990,301977,109.74,107.4,0
028009000,286547,40.68,40.19,0
028009060,286663,42.88,42.9,0
028009070,286664,43.23,39.8,0
028009090,287310,70.21,55.86,0
028009140,282318,78.68,64.9,0
028009160,290502,71.78,61.5,0
028009390,323973,33.35,32.17,0
028009510,322612,102.78,99,0
028009600,323282,110.77,108.23,0
028009650,17043,29.44,25.54,0
028009670,304356,57.27,54.45,0
028009680,311154,70.69,67.6,0
028009690,303781,33.17,26.44,0
028009700,303784,57.1,55,0
028009710,306815,54.91,50.53,0
028009720,57073,46.32,46.3,0
028009730,313446,53.82,41.77,0
028009740,311155,73.28,70.61,0
028009750,320769,93.8,77,0
028009760,308280,51.28,49.17,0
028009790,306816,50.18,49.2,0
028009810,309501,43.13,40.8,0
028009850,313578,41.18,39.92,0
028009860,315304,41.18,40.58,0
028009870,313576,45.07,41.02,0
028009880,315416,34.56,31.64,0
028009890,315300,46.87,45.69,0
028009900,315302,39.91,38.73,0
028009920,308661,65.27,55.39,0
028009930,322443,92.91,74.5,0
028009940,313645,78.25,71.93,0
028009960,322852,76.27,71.59,0
028009990,338467,31.88,28.6,0
028010010,336020,43.38,37.2,0
028010050,346508,60.28,56.53,0
028010060,327274,83.15,80.07,0
028010070,345587,96.55,90.12,0
028010080,347891,115.18,109.24,0
028010100,341094,90.09,76.3,0
028010110,324660,113.78,108.46,0
028010120,329875,98.13,92.5,0
028010130,323975,121.08,118.23,0
028010140,322941,129.48,124.75,0
028010150,329877,140.77,133.99,0
028010160,329657,136.13,128.99,0
028010170,322609,134.48,130.98,0
028010180,322610,215.08,189.06,0
028010190,329894,88.08,85.92,0
028010200,351970,117.56,107.93,0
028010210,324871,154.48,140.73,0
028010230,329210,119.28,115.37,0
028010240,329659,102.59,98.5,0
028010250,329876,119.88,105.14,0
028010260,329460,73.6,67.38,0
028010270,333203,62.94,59,0
028010280,335782,73.98,66.81,0
028010290,333212,73.48,69.98,0
028010300,335615,69.21,63.49,0
028010310,333239,86.49,73.34,0
028010320,329458,83.38,81.02,0
028010330,329461,64.88,60.5,0
028010340,333220,88.97,80.24,0
028010360,333193,68.3,60.51,0
028010370,333214,81.48,75.79,0
028010410,333198,76.97,73.49,0
028010420,329459,91.83,88.3,0
028010430,335778,81.88,79.95,0
028010440,333189,94.62,91.06,0
028010450,335796,88.18,85.93,0
028010460,335775,97.21,94.8,0
028010480,322218,119.68,117.9,0
028010490,322864,138.94,128.81,0
028010500,332119,118.79,116,0
028010510,328635,153.28,143.03,0
028010520,345342,101.66,94,0
028010530,351969,98.98,96.9,0
028010540,350193,99.06,93.35,0
028010550,346075,98.56,95.57,0
028010560,341170,109.07,100.06,0
028010570,347869,117.64,109.99,0
028010580,329874,124.78,118.24,0
028010590,329867,130.42,128.01,0
028010610,351971,145.12,130.81,0
028010620,345218,145.78,145.8,0
028010640,351974,139.73,136.78,0
028010650,345071,136.8,134.85,0
028010660,351135,113.97,107.95,0
028010670,351268,75.19,72.52,0
028010680,348095,85.53,83.95,0
028010690,365966,34.17,34.17,0
028010700,358597,54.2,45,0
028010740,365965,49.59,42.15,0
028010780,358598,43.26,43.26,0
028010810,362098,65.38,62.41,0
028010820,358600,47.98,37.94,0
028010860,365022,69.11,61.58,0
028010870,363564,60.98,58.31,0
028010920,365686,81.82,81.43,0
028010990,362413,-0.98,89.6,1
028011000,363504,99.08,97.96,0
028011020,365536,111.77,89.21,0
028011030,362589,87.51,87.53,0
028011040,358906,127.51,107.34,0
028011050,362260,110.42,110.44,0
028011070,358612,54.97,53.99,0
028011080,358616,47.28,45.5,0
028011090,365543,72.98,65.07,0
028011100,358617,50.38,48.89,0
028011110,357471,56.35,56.37,0
028011120,382747,99.45,93.3,0
028011130,365534,113.4,113.42,0
028011140,361653,66.95,65.74,0
028011160,378036,99.91,98.52,0
028011170,371332,53.8,52.05,0
028011190,379180,71.13,69.35,0
028011200,365537,66.4,65.09,0
028011210,359982,45.78,43.99,0
028011230,362414,53.67,52.69,0
028011250,369389,76.3,74.74,0
028011260,360000,81.09,79.48,0
028011270,372679,49.98,49.23,0
028011280,362417,51.85,50.87,0
028011300,359983,44.78,43.8,0
028011310,372677,45.98,44.99,0
028011320,364764,62.82,61.84,0
028011330,365684,85.07,83.39,0
028011350,360005,48.08,45.03,0
028011360,366110,48.82,47.8,0
028011390,386129,142.1,139.6,0
028011400,386515,69.46,68.09,0
028011410,386517,80.78,80.8,0
028011420,385184,91.42,90.5,0
028011450,386516,90.24,88.8,0
028011470,386031,77.19,73.28,0
028011490,385185,81.66,79.05,0
293030150,65303,41.29,30.44,0
293090029,210620,-0.98,24.24,1
030005310,8449,221.68,211.8,0
030028840,22531,67.9,65.52,0
030028920,22524,93.98,79,0
030031310,28493,68.57,66.55,0
030031320,33824,96.34,86.11,0
030031380,65530,102.69,96.96,0
030032480,46326,87.3,83.95,0
030032530,418528,109.98,106.75,0
030032550,46332,127.2,111.82,0
030032610,28474,80.07,77.4,0
030033490,14502,64.88,64.27,0
030035160,33789,117.63,106.61,0
030037050,38108,93.86,91.98,0
030037220,42737,97.28,89.07,0
030037490,38111,101.64,93.31,0
030037790,58334,80.08,74.68,0
030037930,38112,82.97,61.64,0
030037950,38095,109.36,89.9,0
030038180,42732,96.73,87.15,0
030038360,38106,110.68,102.6,0
030038430,42734,81.45,78.62,0
030038990,40325,143.98,116.3,0
030039010,40322,126.38,106.72,0
030039030,33775,85.31,79.9,0
030039120,40296,51.38,48.77,0
030039230,46323,68.57,64.48,0
030039310,41789,81.83,78.5,0
030039390,41790,124.6,116.55,0
030039920,40713,46.65,44.55,0
030040090,41763,93.96,89.48,0
030040780,42727,81.45,75.41,0
030042110,44839,88.06,77.83,0
030042200,44834,91.34,87.94,0
030042630,44832,67.78,64.91,0
030042980,45881,424.98,381.15,0
030043040,49003,72.81,68.49,0
030043500,65624,42.92,42.35,0
030043530,49646,79.65,75.95,0
030043540,46361,140.86,118.75,0
030044550,49689,482.98,450,0
030044580,49732,53.47,50.2,0
030044700,49634,92.68,86.23,0
030045100,58245,103.88,95.22,0
030045910,55709,87.44,82.8,0
030046580,58309,98.15,94.22,0
030046590,58310,101.17,94.61,0
030046840,58251,48.18,43.76,0
030046930,58244,90.72,75,0
030047010,58257,78.64,74,0
030047130,58335,89.96,74.03,0
030047720,59635,135.85,132.02,0
030047990,59637,177.46,127.8,0
030048180,64674,93.18,83.1,0
030048210,64688,266.08,256.63,0
030048500,59182,310.98,247.9,0
030048750,418517,139.56,134.38,0
030049120,64643,92.88,89.53,0
030049150,64677,e,e,1
030049480,65625,107.33,96.05,0
030049590,65505,164.03,156.3,0
030049660,65513,327.97,304.8,0
030049760,65534,356.78,335.9,0
030049970,66291,164.98,156.36,0
030050040,66236,107.57,101.9,0
030050080,66240,157.84,157.86,0
030050680,67828,392.98,361.9,0
030051360,67758,64.47,60,0
030051380,67815,59.24,58.29,0
030051770,401500,63.84,63.29,0
030053020,402821,79.87,75,0
030053140,401473,106.87,104.2,0
030053450,416851,104.15,80.37,0
030053530,402786,112.82,93.2,0
030053730,402766,162.21,155.31,0
030053950,402825,91.68,85.2,0
030053980,402896,111.98,91.36,0
030054400,408389,415.98,404,0
030054460,229357,393.98,347.99,0
030054470,239089,460.98,434,0
030054730,416839,147.81,141.82,0
030054760,418504,116.3,113.13,0
030054810,416860,95.68,95.06,0
030054840,409895,61.49,58.35,0
030054850,416835,135.21,131.5,0
030055450,416853,116.28,102.28,0
030055550,225508,95.54,95.56,0
030055580,416867,106.97,99.49,0
030056110,418518,377.78,340,0
030056250,243576,51.88,47.81,0
030056370,234579,95.33,90.29,0
030056580,239601,38.28,31.93,0
030056680,240105,50.24,48.92,0
030056690,241183,51.98,48.99,0
030056710,259880,64.14,59,0
030056730,237392,48.88,46.69,0
030056750,238935,41.28,36.3,0
030056760,249833,41.42,36.78,0
030056770,243984,81.75,74.05,0
030056810,241882,54.56,52.73,0
030056820,258289,59.68,56.79,0
030056830,240001,81.76,81.78,0
030056840,236992,49.78,44.08,0
030056890,239273,42.8,36.95,0
030056910,242944,64.81,58.79,0
030056970,240346,79.98,75.04,0
030056980,259874,100.34,84.2,0
030056990,242957,80.58,74.1,0
030057010,236222,81.29,75.17,0
030057030,241190,89.58,75.5,0
030057090,242993,91.78,79.9,0
030057100,241270,103.58,77.67,0
030057140,259543,102.56,88.43,0
030057150,243736,88.58,85.65,0
030057160,242037,67.48,62.16,0
030057190,243862,83.18,69,0
030057200,242953,108.93,99.42,0
030057310,240003,197.98,140.96,0
030057320,239272,169.15,119.89,0
030057330,241068,212.51,189.5,0
030057450,242115,113.7,111.74,0
030057530,248623,58.35,56.51,0
030057540,248846,85.04,79.5,0
030057890,248138,85.46,76,0
030057930,256123,83.08,81.67,0
030057940,242750,65.93,65.51,0
030057980,248650,62.83,58.74,0
030058240,257821,56.02,55.19,0
030058250,270956,90.48,78.92,0
030058360,233050,89.94,82.39,0
030058400,258540,102.76,91.7,0
030058490,269500,116.84,102.5,0
030058510,250197,125.41,105.04,0
030058690,208328,79.99,78.29,0
030058780,248477,42.65,41.15,0
030059050,308530,153.38,135.33,0
030059490,256259,399.98,385.9,0
030059530,259054,168.96,155.48,0
030059540,259056,184.98,168,0
030059550,260474,228.29,217.69,0
030059560,260475,200.98,201,0
030059570,260450,207.68,196.22,0
030059580,259057,239.9,216,0
030059590,260996,278.86,255.38,0
030059780,258521,351.98,352,0
030059790,265082,354.98,327.93,0
030059800,258518,365.46,324.9,0
030059810,258520,374.46,344,0
030059830,267298,345.98,306.88,0
030059840,267312,357.14,328.6,0
030059850,267562,377.98,352,0
030059870,267333,350.05,298.9,0
030059960,286609,359.88,326.9,0
030060180,259052,444.98,375,0
030060190,261509,416.28,318.89,0
030060520,251382,69.01,66.66,0
030060560,267339,408.28,356,0
030060700,276574,64.78,63.11,0
030060810,276265,80.76,77.71,0
030060820,276605,72.13,60,0
030060830,291033,95.54,95.56,0
030060840,280006,86.48,86.48,0
030060850,279786,93.52,91.86,0
030060870,285332,71.15,66.25,0
030060880,300949,73.54,73.56,0
030060890,296047,67.42,66.35,0
030060900,303830,78.62,76.3,0
030060910,279588,65.26,61.46,0
030060940,275046,88.8,88.34,0
030061070,259064,148.02,148,0
030061090,268828,93.34,90.5,0
030061100,275048,98.78,88.21,0
030061440,279654,51.56,48.95,0
030061500,246181,97.68,94.35,0
030061540,280274,47.08,45.32,0
030061550,281211,40.82,36.27,0
030061600,280275,60.77,59.24,0
030061610,279650,60.5,59.57,0
030061620,279808,76.91,69.88,0
030061640,279806,52.63,50.15,0
030061650,280445,39.9,38.95,0
030061690,279662,51.55,43.28,0
030061700,279645,57.96,51.5,0
030061710,280446,60.48,58.89,0
030061720,280447,44.07,42.83,0
030061750,279667,48.96,42.45,0
030061790,279646,56.53,50.96,0
030061840,296110,104.28,99.26,0
030061910,322583,173.37,152.5,0
030061920,281248,80.23,74.5,0
030062110,288578,370.98,296,0
030062120,289504,364.42,335.94,0
030062130,288582,401.08,339.99,0
030062160,291455,355,354.98,0
030062320,296808,120.03,110.28,0
030062380,311253,54.48,50.33,0
030062480,295556,87.81,87.83,0
030062510,301496,103.68,99.13,0
030062550,305908,354.38,342.86,0
030062810,295558,101.23,92.08,0
030062910,305909,422.98,328.88,0
030063090,295611,106.31,79.5,0
030063140,318009,71.26,69.67,0
030063170,324281,59.5,53.64,0
030063180,311254,76.65,70.74,0
030063190,321907,99.87,92.85,0
030063200,324282,88.38,86.93,0
030063210,321854,107.68,98.23,0
030063220,321855,63.11,58.16,0
030063270,323719,84.88,81.44,0
030063280,340733,91.3,86.06,0
030063320,321866,44.96,41.02,0
030063330,321867,36.41,34.78,0
030063350,321869,41.43,38.3,0
030063360,321870,43.58,40.84,0
030063370,321871,46.53,45.14,0
030063380,321864,43.88,40.89,0
030063390,321865,46.34,45.21,0
030063400,321872,54.41,53.99,0
030063410,321873,41.66,35.59,0
030063420,321875,51.36,43.5,0
030063430,321876,52.06,49.08,0
030063440,321879,70.23,62.54,0
030063450,282571,46.1,41.56,0
030063460,321880,59.78,55.89,0
030063470,321881,53.03,49.86,0
030063480,320832,53.99,48.59,0
030063490,321882,51.98,50.94,0
030063500,321883,49.88,47.1,0
030063520,321887,56.88,51.32,0
030063550,321863,53.8,51.23,0
030063570,321890,61.13,57.36,0
030063610,321893,73.22,65.34,0
030063630,321898,108.28,92.57,0
030063650,321895,106.64,101.69,0
030063660,321896,112.07,105.37,0
030063690,318070,127.44,122.85,0
030063730,318127,102.98,100.17,0
030063740,318128,86.33,76.25,0
030063750,318130,78.9,74.98,0
030063770,318132,83.16,76.98,0
030063840,318069,51.29,45.45,0
030063850,318165,64.66,60.3,0
030063860,318168,72.24,70.95,0
030063870,318169,93.52,88,0
030063890,318172,148.12,119.99,0
030063900,318175,87.78,82.4,0
030063910,318177,131.46,111.64,0
030063920,318178,144.67,109.99,0
030063940,318139,100.28,88.8,0
030063980,318147,94.43,92.49,0
030063990,318148,94.98,93.01,0
030064010,318152,73.33,65.75,0
030064200,333085,99.27,97.62,0
030064220,324287,144.34,136.32,0
030064230,340687,118.38,114.38,0
030064240,295566,81.03,78.84,0
030064290,355107,83.23,81.02,0
030064300,319404,42.18,41.6,0
030064330,318339,49.28,45.63,0
030064410,322908,414.98,335.9,0
030064420,327452,427.48,338.85,0
030064430,318304,386.53,364,0
030064480,318299,239.98,225,0
030064500,318296,189.98,154,0
030064510,323727,204.54,191.06,0
030064520,318292,135.98,124.9,0
030064530,318291,151.38,138.42,0
030064540,318295,175.98,167.58,0
030064570,318301,259.98,237.54,0
030064580,318300,217.48,205.98,0
030064600,318307,360.44,328.9,0
030064610,339108,70.67,68.86,0
030064640,324289,115.2,112.48,0
030064830,327268,391.58,369.9,0
030064850,327265,398.08,342.9,0
030064860,328066,450.98,451,0
030064870,356983,419.88,415.37,0
030064900,318322,383.44,339.9,0
030064940,323334,257.98,212.47,0
030064950,332004,288.83,276,0
030064960,331998,192.98,192.23,0
030064970,332001,187.59,149.88,0
030064980,332002,167.68,134,0
030064990,401420,219.97,219.99,0
030065010,350158,451.4,421.64,0
030065090,327455,197.23,186.97,0
030065130,329636,83.68,74.24,0
030065140,211207,103.53,94.97,0
030065380,363560,110.88,78,0
030065400,340855,75.37,68.67,0
030065420,340858,113.88,106,0
030065430,340859,66.6,62.92,0
030065440,340860,69.7,64.44,0
030065460,340862,95.72,90.64,0
030065470,340863,124.24,113.16,0
030065490,340864,101.81,99.89,0
030065500,340866,79.69,70.88,0
030065520,340868,111.98,105.02,0
030065540,341441,207.91,160,0
030065590,340788,112.12,107.7,0
030065610,331024,53.03,49.92,0
030065730,340840,246.77,139.92,0
030065760,340837,165.59,160.33,0
030065770,340838,121.84,112.04,0
030065780,340843,250.88,157.71,0
030065790,340845,273.35,177.87,0
030065830,340120,107.14,103.23,0
030065840,340869,98.06,93.55,0
030065860,340870,88.88,83.54,0
030065880,340872,111.63,100.52,0
030065890,340839,110.08,96.37,0
030065900,340883,132.35,125.74,0
030065910,340884,94.78,88,0
030065920,340885,104.9,98.3,0
030065940,340889,167.01,132.68,0
030065950,340891,107.66,99.9,0
030065970,340893,146.58,125.6,0
030065980,340895,129.36,114.82,0
030066010,340897,166.96,152.67,0
030066020,339052,114.48,104.61,0
030066050,330801,99.35,88.4,0
030066080,340903,96.08,83.44,0
030066090,340906,95.33,86.3,0
030066100,340908,94.98,92.1,0
030066120,340910,146.68,125.97,0
030066170,340816,101.98,99.32,0
030066200,344113,219.95,199.24,0
030066340,342617,117.08,102.99,0
030066360,339372,88.24,81.88,0
030066400,344374,425.98,403.53,0
030066450,340820,90.54,67.09,0
030066490,355785,106.58,94,0
030066500,339184,44.98,41.58,0
030066520,339276,407.38,382,0
030066530,336400,364.98,355.95,0
030066630,340924,108.71,102.5,0
030066650,341156,103.46,99.9,0
030067000,352487,61.78,57.31,0
030067080,358623,124.46,95.5,0
030067130,353185,67.48,62.6,0
030067140,354586,68,66.1,0
030067310,356270,226.2,216,0
030067340,381115,431.48,372,0
030067430,359980,340.98,329.5,0
030067480,366619,392.98,350,0
030067490,369314,369.83,353,0
030067500,362536,87.13,76.49,0
030067570,368241,134.78,132.64,0
030067600,364514,79.72,76.97,0
030067620,361183,88.18,79.77,0
030067660,361180,93.06,76.09,0
030067780,370797,374.08,338.85,0
030067790,369318,393.82,375.34,0
030067810,367317,377.4,353.92,0
030067820,369642,374.98,348,0
030067830,381786,374.98,287.85,0
030067860,383525,369.98,345,0
030068050,372451,324.88,304.9,0
030068140,378189,121.01,117.7,0
030068220,369958,59.95,57.26,0
030068230,383084,61.44,59.04,0
030068240,378190,71.55,67.09,0
030068270,371946,102.37,99.23,0
030068310,381256,101.04,96.5,0
030068340,391488,58.87,57.87,0
030068400,391494,65.17,64.45,0
030068480,388137,94.17,89.7,0
030068570,379253,99.18,93.4,0
030068600,387610,115.88,113.28,0
030068610,387611,108.19,105.11,0
030068640,388299,130.55,127.91,0
030068690,379799,59.7,59.55,0
030068890,383522,388.23,335.74,0
030068980,378352,89.94,81.5,0
030069030,369844,75.68,69.44,0
030069040,369019,56.88,55.14,0
030069070,369847,99.66,89.08,0
030069110,368931,97.53,93.52,0
030069210,378345,98.75,98.77,0
030090440,336386,-0.98,0,1
030090452,331813,44.48,40.88,0
030090459,353325,-0.98,0,1
030090461,338909,-0.98,0,1
030090462,335372,39.48,39.5,0
030090486,368505,-0.98,0,1
030090501,332791,56.63,37.49,0
030090503,372479,-0.98,0,1
030090510,372496,-0.98,43,1
030090516,377995,e,e,1
030090520,379809,-0.98,0,1
030090521,379811,-0.98,0,1
030090523,374917,126.98,127,0
030090526,379812,-0.98,0,1
030090530,379562,-0.98,0,1
030090533,379815,-0.98,0,1
030090541,373060,-0.98,60,1
030090544,390695,-0.98,37.99,1
036002030,24432,295.58,224,0
036002370,24466,247.71,247.71,0
036004120,24429,274.84,274.84,0
036004150,24433,290.4,290.38,0
