ArtikelNr;Beschreibung;Beschreibung2;T24ID;POG;PUG;REF;HANDLING;FAKTOR;ORIGINAL;Prio
008078230;Bridgestone 205/55 R 16 XL  94 H   TL;LM 001 # 07228;325868;77,8;66,908;4;0;;-1;2
008078240;Bridgestone 225/55 R 16  95 H   TL;LM 001 # 07957;325364;85,2;73,272;4;0;;-1;2
008078380;Bridgestone 225/45 R 17 XL  94 V   TL;LM 001 # 07963;323755;113,9;97,954;4;0;;-1;2
008078390;Bridgestone 225/40 R 18 XL  92 V   TL;LM 001 # 07667;320792;108,3;93,138;4;0;;-1;2
008078450;Bridgestone 215/65 R 16  98 T   TL;LM 80 Evo # 08350;320871;72,9;62,694;4;0;;-1;2
008078510;Bridgestone 285/60 R 18 116 R   TL;DM-V2 # 07951;319341;157,9;135,794;4;0;;-1;2
008078540;Bridgestone 235/70 R 16 106 S   TL;DM-V2 # 07942;319336;102,7;88,322;4;0;;-1;2
008078780;Bridgestone 215/60 R 17  96 S   TL;DM-V2 # 07950;320091;108,3;93,138;4;0;;-1;2
008078840;Bridgestone 285/45 R 20 XL 112 Y   TL;Dueler H/P Sport AO # 07298;324643;222,1;191,006;4;0;;-1;2
008078860;Bridgestone 225/60 R 18 100 V   TL;Dueler H/P Sport # 08513;325663;117,5;101,05;4;0;;-1;2
008078980;Bridgestone 225/40 R 18 XL  92 W   TL;T001 EXT MOE # 08045;320695;111,1;95,546;4;0;;-1;2
008079000;Bridgestone 215/65 R 16  98 H   TL;T001 # 08298;328085;73,3;63,038;4;0;;-1;2
008079160;Bridgestone 225/45 R 17  91 H   TL;LM 001 # 07962;324607;105,2;90,472;4;0;;-1;2
008079430;Bridgestone 100/80 - 16  50 P   TL;SC FRONT # 08027;346285;33,3;30,128;1;0;;-1;2
008079440;Bridgestone 120/70 - 12  51 S   TL;SC FRONT # 08029;344259;32,8;29,698;1;0;;-1;2
008079510;Bridgestone 245/50 R 18 100 Y   TL;S001 RFT * # 07829;325942;175;150,5;4;0;;-1;2
008079560;Bridgestone 225/40 R 18 XL  92 Y   TL;S001 RFT * # 08109;334343;108,5;93,31;4;0;;-1;2
008079570;Bridgestone 225/35 R 19 XL  88 Y   TL;S001 RFT * # 08110;326661;166,8;143,448;4;0;;-1;2
008079580;Bridgestone 245/40 R 18 XL  97 Y   TL;S001 AO # 08118;338554;123,4;106,124;4;0;;-1;2
008079670;Bridgestone 235/55 R 19 101 V   TL;Dueler H/P Sport MO # 08116;333707;125,7;108,102;4;0;;-1;2
008079740;Bridgestone 225/45 R 17  91 V   TL;T001 ASTRA # 07368;334793;72,9;62,694;4;0;;-1;2
008079760;Bridgestone 225/55 R 17  97 W   TL;T001 RFT * # 07834;326681;127,2;109,392;4;0;;-1;2
008079770;Bridgestone 225/45 R 17  91 W   TL;T001 RFT * # 07913;331989;93,8;80,668;4;0;;-1;2
008079810;Bridgestone 225/45 R 17 XL  94 W   TL;T001 * # 08108;335097;78,2;67,252;4;0;;-1;2
008079900;Bridgestone 215/45 R 17 XL  91 V   TL;LM 32 # 08589;321397;102,4;88,064;4;0;;-1;2
008079940;Bridgestone 225/45 R 18  95 Y   TL;S001 MO # 08112;336422;130,7;112,402;4;0;;-1;2
008079950;Bridgestone 245/40 R 18  97 Y   TL;S001 MO # 08113;330192;116,5;100,19;4;0;;-1;2
008079960;Bridgestone 385/65 R 22.5 160 K  (158L) 158L  TL;M 748 M+S # 08365;338131;381,7;319,24;2;0;;-1;2
008080040;Bridgestone 245/40 R 18  93 Y   TL;S001 AO # 06470;332405;112,4;96,664;4;0;;-1;2
008080060;Bridgestone 225/50 R 17 XL  98 W   TL;S001 RFT * # 07917;344747;144,3;124,098;4;0;;-1;2
008080150;Bridgestone 275/45 R 20 XL 110 W   TL;Dueler H/P Sport VW # 06479;336590;181,7;156,262;4;0;;-1;2
008080170;Bridgestone 245/70 R 16 XL 111 T   TL;Dueler H/T 684 III VW # 07299;229254;98,2;84,452;4;0;;-1;2
008080280;Bridgestone 225/40 R 18 XL  92 Y   TL;T001 VW # 08120;336592;88,9;76,454;4;0;;-1;2
008080320;Bridgestone 315/80 R 22.5 154 M    TL;R 297 M+S # 08632;334680;393,8;329,36;2;0;;-1;2
008080370;Bridgestone 315/70 R 22.5 152/148 M   TL;R 297 M+S # 08640;332630;400,4;334,88;2;0;;-1;2
008080400;Bridgestone 315/80 R 22.5 156 L    TL;R-Steer 001 Ecopia M+S # 08644;334676;407;340,4;2;0;;-1;2
008080410;Bridgestone 385/65 R 22.5 160 K  (158L) 158L  TL;R-Steer 001 Ecopia M+S # 08648;329388;429;358,8;2;0;;-1;2
008080490;Bridgestone 385/65 R 22.5 160 K  (158L) 158L  TL;R 168 plus M+S # 08606;339037;394,9;330,28;2;0;;-1;2
008080510;Bridgestone 245/70 R 17.5 143 J    TL;R 168 M+S # 08596;334682;242;202,4;2;0;;-1;2
008080540;Bridgestone 265/70 R 19.5 143 J   TL;R 168 M+S # 08604;336738;288,2;241,04;2;0;;-1;2
008080550;Bridgestone 205/65 R 17.5 127 J    TL;R 168 M+S # 08599;339032;216,7;181,24;2;0;;-1;2
008080560;Bridgestone 215/75 R 17.5 135 J   TL;R 168 M+S # 08600;339033;225,5;188,6;2;0;;-1;2
008080580;Bridgestone 265/70 R 19.5 140 M   TL;R 227 M+S # 08611;334679;270,6;226,32;2;0;;-1;2
008080610;Bridgestone 285/70 R 19.5 145 M  16PR TL;R 227 M+S # 08629;339042;302,5;253;2;0;;-1;2
008080630;Bridgestone 225/75 R 17.5 129 M  12PR TL;R 227 M+S # 08617;339043;207,9;173,88;2;0;;-1;2
008080640;Bridgestone 205/75 R 17.5 124 M  12PR TL;R 227 M+S # 08619;339418;178,2;149,04;2;0;;-1;2
008080650;Bridgestone 235/75 R 17.5 132 M  14PR TL;R 227 M+S # 08621;341829;226,6;189,52;2;0;;-1;2
008080660;Bridgestone 245/70 R 17.5 136 M  16PR TL;R 227 M+S # 08625;334681;236,5;197,8;2;0;;-1;2
008080740;Bridgestone 255/40 R 18  95 Y   TL;S001 RFT * # 09608;370869;196,9;169,334;4;0;;-1;2
008080800;Bridgestone 235/65 R 17 104 V   TL;Dueler H/P Sport MO # 08863;346820;103,2;88,752;4;0;;-1;2
008081020;Bridgestone 195/65 R 15  91 H   TL;T001 EVO # 08859;375696;40,4;34,744;4;0;;-1;2
008081030;Bridgestone 195/65 R 15 XL  95 H   TL;T001 # 08861;375697;53,9;46,354;4;0;;-1;2
008081190;Bridgestone 225/55 ZR17  97 Y   TL;ER 300 # 09282;353471;110,3;94,858;4;0;;-1;2
008081240;Bridgestone 315/80 R 22.5 156/150 K  TL;M-Drive 001 3PMSF M+S # 08692;345418;427,9;357,88;2;0;;-1;2
008081260;Bridgestone 385/65 R 22.5 160 K  (158L) 158L  TL;M-Trailer 001 3PMSF M+S # 08694;351578;402,6;336,72;2;0;;-1;2
008081300;Bridgestone 80 /90 - 14  40 P   TL;SC REAR # 08033;353602;33,1;29,956;1;0;;-1;2
008081360;Bridgestone 120/600R 17   TL;W 01 YEK FRONT # 08433;351221;122,3;109,678;1;0;;-1;2
008081380;Bridgestone 190/50 ZR17  (73W)  TL;RS 10 REAR # 08437;344756;129,3;115,698;1;0;;-1;2
008081390;Bridgestone 110/70 R 17  54 H   TL;RS 10 FRONT # 08438;345315;73,4;67,624;1;0;;-1;2
008081400;Bridgestone 140/70 R 17  66 H   TL;RS 10 REAR # 08439;345316;76,9;70,634;1;0;;-1;2
008081410;Bridgestone 110/70 ZR17  (54W)  TL;S 21 FRONT # 08440;343995;77,2;70,892;1;0;;-1;2
008081420;Bridgestone 120/60 ZR17  (55W)  TL;S 21 FRONT # 08441;343994;81,9;74,934;1;0;;-1;2
008081440;Bridgestone 130/70 ZR16  (61W)  TL;S 21 FRONT # 08443;343998;97,5;88,35;1;0;;-1;2
008081450;Bridgestone 150/60 ZR17  (66W)  TL;S 21 REAR # 08444;344001;97,5;88,35;1;0;;-1;2
008081460;Bridgestone 160/60 ZR17  (69W)  TL;S 21 REAR # 08445;344002;108,4;97,724;1;0;;-1;2
008081480;Bridgestone 190/50 ZR17  (73W)  TL;S 21 REAR # 08447;338673;123,1;110,366;1;0;;-1;2
008081500;Bridgestone 200/55 ZR17  (78W)  TL;S 21 REAR # 08449;344004;128,7;115,182;1;0;;-1;2
008081520;Bridgestone 120/60 ZR17  (55W)  TL;T 30 Evo # 08451;339772;79,3;72,698;1;0;;-1;2
008081530;Bridgestone 120/70 ZR17  (58W)  TL;T 30 Evo GT # 08452;338666;89;81,04;1;0;;-1;2
008081540;Bridgestone 110/80 ZR18  (58W)  TL;T 30 Evo # 08453;338664;83,8;76,568;1;0;;-1;2
008081550;Bridgestone 120/70 ZR18  (59W)  TL;T 30 Evo GT # 08454;339773;95,1;86,286;1;0;;-1;2
008081570;Bridgestone 110/80 ZR19  (59W)  TL;T 30 Evo # 08456;338665;93,9;85,254;1;0;;-1;2
008081580;Bridgestone 150/70 ZR17  (69W)  TL;T 30 Evo # 08457;338667;105,2;94,972;1;0;;-1;2
008081590;Bridgestone 160/60 ZR18  (70W)  TL;T 30 Evo # 08458;341049;112,4;101,164;1;0;;-1;2
008081600;Bridgestone 160/70 ZR17  (73W)  TL;T 30 Evo # 08459;338668;110;99,1;1;0;;-1;2
008081610;Bridgestone 170/60 ZR17  (72W)  TL;T 30 Evo # 08460;343503;114,7;103,142;1;0;;-1;2
008081620;Bridgestone 170/60 ZR17  (72W)  TL;T 30 Evo GT # 08461;338672;115;103,4;1;0;;-1;2
008081640;Bridgestone 190/50 ZR17  (73W)  TL;T 30 Evo # 08463;338674;122,2;109,592;1;0;;-1;2
008081650;Bridgestone 190/55 ZR17  (75W)  TL;T 30 Evo # 08464;338677;121;108,56;1;0;;-1;2
008081660;Bridgestone 190/55 ZR17  (75W)  TL;T 30 Evo GT # 08465;340121;119,8;107,528;1;0;;-1;2
008081700;Bridgestone 160/60 ZR17  (69W)  TL;T 30 E NC750S # 09334;356370;124,2;111,312;1;0;;-1;2
008081710;Bridgestone 120/70 R 19  60 V   TL;A 40 FRONT # 08468;338678;74,5;68,57;1;0;;-1;2
008081720;Bridgestone 170/60 R 17  72 V   TL;A 40 REAR # 08469;338671;94,8;86,028;1;0;;-1;2
008081730;Bridgestone 110/70 - 12  47 L   TL;SC FRONT # 08470;351215;31,2;28,322;1;0;;-1;2
008081740;Bridgestone 110/90 - 12  64 L   TL;SC FRONT # 08471;351216;34,1;30,816;1;0;;-1;2
008081750;Bridgestone 110/100- 12  67 J   TL;SC FRONT # 08472;353594;37,3;33,568;1;0;;-1;2
008081760;Bridgestone 120/70 - 12  51 L   TL;SC REAR # 08473;346286;33,8;30,558;1;0;;-1;2
008081770;Bridgestone 120/90 - 10  66 J   TL;SC REAR # 08474;348932;35,7;32,192;1;0;;-1;2
008081780;Bridgestone 130/70 - 12  56 L   TL;SC REAR # 08475;346504;32,3;29,268;1;0;;-1;2
008081790;Bridgestone 130/70 - 12  62 P   TL;SC REAR # 08476;346287;35,7;32,192;1;0;;-1;2
008081850;Bridgestone 120/70 ZR17  (58W)  TL;RS 10 M RC213VS # 08909;345314;101;91,36;1;0;;-1;2
008081870;Bridgestone 190/55 ZR17  (75W)  TL;RS 10 L ZX-10 R # 08912;345311;147,2;131,092;1;0;;-1;2
008081880;Bridgestone 120/70 ZR17  (58W)  TL;RS 10 L ZX-10 F # 08911;345313;101;91,36;1;0;;-1;2
008081890;Bridgestone 150/60 R 17  66 H   TL;RS 10 REAR # 09007;345317;92,4;83,964;1;0;;-1;2
008081940;Bridgestone 120/70 ZR17  (58W)  TL;S 20 W MT10 FR # 09335;344351;84,9;77,514;1;0;;-1;2
008081970;Bridgestone 100/80 - 10  53 J   TL;B 01 # 08484;364722;27,6;25,226;1;0;;-1;2
008081990;Bridgestone 100/90 - 10  56 J   TL;B 01 # 08479;354565;28,6;26,086;1;0;;-1;2
008082150;Bridgestone 205/55 R 16 XL  94 W   TL;DriveGuard RFT # 08387;347105;62,2;53,492;4;0;;-1;2
008082170;Bridgestone 225/45 R 17 XL  94 Y   TL;DriveGuard RFT # 08374;347129;84,5;72,67;4;0;;-1;2
008082190;Bridgestone 225/50 R 17 XL  98 Y   TL;DriveGuard RFT # 08375;347130;119,4;102,684;4;0;;-1;2
008082210;Bridgestone 195/55 R 16 XL  91 V   TL;DriveGuard RFT # 08372;347108;78,5;67,51;4;0;;-1;2
008082360;Bridgestone 215/55 R 16 XL  97 H   TL;LM 001 # 07958;357649;93,5;80,41;4;0;;-1;2
008082380;Bridgestone 215/55 R 16  93 H   TL;LM 001 # 07960;357651;82,6;71,036;4;0;;-1;2
008082440;Bridgestone 205/65 R 16  95 H   TL;LM 001 * # 08408;357823;75,2;64,672;4;0;;-1;2
008082480;Bridgestone 205/70 R 16  97 H   TL;LM 001 # 08492;355776;74,1;63,726;4;0;;-1;2
008082510;Bridgestone 235/45 R 17 XL  97 V   TL;LM 001 # 08495;355815;128,4;110,424;4;0;;-1;2
008082520;Bridgestone 235/40 R 18 XL  95 V   TL;LM 001 # 08496;355808;130,6;112,316;4;0;;-1;2
008082640;Bridgestone 225/40 R 18 XL  92 V   TL;LM 001 # 08892;353186;116,9;100,534;4;0;;-1;2
008082730;Bridgestone 205/55 R 16  91 H   TL;LM 001 RFT * # 09212;358550;87,9;75,594;4;0;;-1;2
008082880;Bridgestone 215/45 R 16 XL  90 V   TL;LM 32 # 09600;358100;117,1;100,706;4;0;;-1;2
008082890;Bridgestone 205/45 R 17 XL  88 V   TL;LM 32 # 09678;358545;115,2;99,072;4;0;;-1;2
008082930;Bridgestone 205/55 R 16 XL  94 V   TL;DriveGuard Wint. RFT # 08378;355272;80,6;69,316;4;0;;-1;2
008082940;Bridgestone 195/55 R 16  91 H   TL;DriveGuard Wint. RFT # 08379;355491;89,4;76,884;4;0;;-1;2
008082970;Bridgestone 215/55 R 16 XL  97 H   TL;DriveGuard Wint. RFT # 08382;355284;91,9;79,034;4;0;;-1;2
008083100;Bridgestone 225/55 R 16 XL  99 W   TL;T001 GUILI # 08122;361363;97,7;84,022;4;0;;-1;2
008083150;Bridgestone 245/40 R 18  93 Y   TL;S001 AMA DB # 09774;371240;121;104,06;4;0;;-1;2
008083240;Bridgestone 235/50 R 19  99 V   TL;Dueler H/P Sport MO # 08505;385182;129,7;111,542;4;0;;-1;2
008083730;Bridgestone 225/50 R 17 XL  98 W   TL;T001 EVO # 09960;374245;103,9;89,354;4;0;;-1;2
008083760;Bridgestone 195/65 R 15  91 V   TL;T001 EVO # 09958;369904;44,4;38,184;4;0;;-1;2
008083770;Bridgestone 205/55 R 16  91 V   TL;T001 EVO # 09959;375685;52;44,72;4;0;;-1;2
008083850;Bridgestone 355/50 R 22.5 156 L   TL;R 249 II Evo # 10040;383807;514,8;430,56;2;0;;-1;2
008083900;Bridgestone 10  R 17.5 134 L   TL;R 180 M+S # 09946;111380;271,7;227,24;2;0;;-1;2
008084100;Bridgestone 195/55 R 16 XL  91 V   TL;T001 # 08757;378202;81,1;69,746;4;0;;-1;2
008084190;Bridgestone 225/45 R 17  91 Y   TL;T001 EVO # 08673;375692;71,7;61,662;4;0;;-1;2
008084200;Bridgestone 225/45 R 17 XL  94 W   TL;T001 EVO # 08671;375689;78,2;67,252;4;0;;-1;2
008084210;Bridgestone 185/60 R 15  84 H   TL;T001 EVO # 08793;375695;53,1;45,666;4;0;;-1;2
008084340;Bridgestone 215/65 R 15 C 104 T   TL;R 660 # 09731;377737;102;87,72;4;0;;-1;2
008084350;Bridgestone 215/65 R 16 C 106 T   TL;R 660 # 09729;377734;92,1;79,206;4;0;;-1;2
008084370;Bridgestone 215/60 R 16 C 103 T   TL;R 660 # 09732;377740;103,2;88,752;4;0;;-1;2
008084450;Bridgestone 195/55 R 15  85 V   TL;T001 EVO # 10100;375706;65,6;56,416;4;0;;-1;2
008084470;Bridgestone 205/50 R 16  87 V   TL;T001 EVO # 10105;375713;72;61,92;4;0;;-1;2
008084510;Bridgestone 205/50 R 17 XL  93 V   TL;T001 EVO # 10116;375731;95,1;81,786;4;0;;-1;2
008084550;Bridgestone 195/45 R 16  80 V   TL;T001 EVO # 10126;375745;65;55,9;4;0;;-1;2
008084560;Bridgestone 215/60 R 16 XL  99 V   TL;T001 EVO # 10129;375747;87,7;75,422;4;0;;-1;2
008084610;Bridgestone 215/60 R 16  95 V   TL;T001 EVO # 10140;375756;87,8;75,508;4;0;;-1;2
008084620;Bridgestone 225/55 R 16 XL  99 V   TL;T001 EVO # 10150;375774;94,7;81,442;4;0;;-1;2
008084630;Bridgestone 225/55 R 16  95 V   TL;T001 EVO # 10156;375775;88,7;76,282;4;0;;-1;2
008084640;Bridgestone 185/65 R 15  88 H   TL;T001 EVO # 10099;375705;52,3;44,978;4;0;;-1;2
008084650;Bridgestone 195/55 R 15  85 H   TL;T001 EVO # 10101;375707;63,6;54,696;4;0;;-1;2
008084660;Bridgestone 195/60 R 15  88 H   TL;T001 EVO # 10102;375708;52;44,72;4;0;;-1;2
008084670;Bridgestone 195/50 R 15  82 H   TL;T001 EVO # 10104;375711;44,1;37,926;4;0;;-1;2
008084690;Bridgestone 205/60 R 15  91 H   TL;T001 EVO # 10107;375716;65,3;56,158;4;0;;-1;2
008084710;Bridgestone 205/65 R 15  94 H   TL;T001 EVO # 10119;375734;65,9;56,674;4;0;;-1;2
008084730;Bridgestone 215/60 R 16 XL  99 H   TL;T001 EVO # 10125;375744;86,2;74,132;4;0;;-1;2
008084740;Bridgestone 215/55 R 16  93 H   TL;T001 EVO # 10128;375746;87;74,82;4;0;;-1;2
008084770;Bridgestone 185/60 R 15 XL  88 H   TL;T001 EVO # 10179;375786;54,9;47,214;4;0;;-1;2
008084780;Bridgestone 205/45 R 16  83 W   TL;T001 EVO # 10112;375720;75;64,5;4;0;;-1;2
008084790;Bridgestone 205/50 R 16  87 W   TL;T001 EVO # 10118;375733;75,8;65,188;4;0;;-1;2
008084800;Bridgestone 205/40 R 17 XL  84 W   TL;T001 EVO # 10120;375736;86,8;74,648;4;0;;-1;2
008084810;Bridgestone 215/55 R 17  94 W   TL;T001 EVO # 10121;375738;101,1;86,946;4;0;;-1;2
008084820;Bridgestone 215/50 R 17  91 W   TL;T001 EVO # 10130;375748;109,2;93,912;4;0;;-1;2
008084830;Bridgestone 215/55 R 16  93 W   TL;T001 EVO # 10134;375752;91;78,26;4;0;;-1;2
008084840;Bridgestone 215/55 R 17 XL  98 W   TL;T001 EVO # 10137;375754;106,4;91,504;4;0;;-1;2
008084860;Bridgestone 215/55 R 16 XL  97 W   TL;T001 EVO # 10141;375758;91,1;78,346;4;0;;-1;2
008084870;Bridgestone 215/45 R 17  87 W   TL;T001 EVO # 10142;375759;84,9;73,014;4;0;;-1;2
008084880;Bridgestone 225/55 R 17 XL 101 W   TL;T001 EVO # 10145;375763;104,5;89,87;4;0;;-1;2
008084920;Bridgestone 225/55 R 16  95 W   TL;T001 EVO # 10158;375776;91,5;78,69;4;0;;-1;2
008084930;Bridgestone 245/45 R 17  95 W   TL;T001 EVO # 10159;375771;107,6;92,536;4;0;;-1;2
008084940;Bridgestone 205/55 R 16  91 W   TL;T001 EVO # 10176;375762;54,7;47,042;4;0;;-1;2
008084950;Bridgestone 225/45 R 17  91 W   TL;T001 EVO # 10177;375777;70,9;60,974;4;0;;-1;2
008084960;Bridgestone 225/50 R 17 XL  98 Y   TL;T001 EVO # 10180;375778;101,7;87,462;4;0;;-1;2
008084980;Bridgestone 235/45 R 17  94 Y   TL;T001 EVO # 10153;375784;80;68,8;4;0;;-1;2
008085000;Bridgestone 235/50 R 17  96 Y   TL;T001 EVO # 10148;375779;123,8;106,468;4;0;;-1;2
008085010;Bridgestone 245/40 R 18  93 Y   TL;T001 EVO # 10147;375768;110,4;94,944;4;0;;-1;2
008085020;Bridgestone 245/45 R 18 XL 100 Y   TL;T001 EVO # 10146;375766;124;106,64;4;0;;-1;2
008085030;Bridgestone 225/55 R 16  95 Y   TL;T001 EVO # 10144;375773;91,8;78,948;4;0;;-1;2
008085180;Bridgestone 205/50 R 17 XL  93 W   TL;DriveGuard RFT # 09804;382186;109,3;93,998;4;0;;-1;2
008085200;Bridgestone 205/45 R 17 XL  88 W   TL;DriveGuard RFT # 09809;382183;110;94,6;4;0;;-1;2
008085220;Bridgestone 225/40 R 18 XL  92 Y   TL;DriveGuard RFT # 09772;380912;93,6;80,496;4;0;;-1;2
008085240;Bridgestone 225/55 R 17 XL 101 Y   TL;DriveGuard RFT # 09806;378067;117;100,62;4;0;;-1;2
008085260;Bridgestone 235/45 R 17 XL  97 Y   TL;DriveGuard RFT # 09813;380910;93,2;80,152;4;0;;-1;2
008085270;Bridgestone 215/45 R 17 XL  91 Y   TL;T001 EVO # 10114;375724;92,5;79,55;4;0;;-1;2
008085310;Bridgestone 195/80 R 15  96 T   TL;AT001 # 09414;377194;74,1;63,726;4;0;;-1;2
008085340;Bridgestone 265/70 R 15 112 S   TL;AT001 # 09417;377197;110,1;94,686;4;0;;-1;2
008085360;Bridgestone 205/70 R 15  96 T   TL;AT001 # 09419;377199;67;57,62;4;0;;-1;2
008085370;Bridgestone 265/70 R 16 112 T   TL;AT001 # 09420;377200;108,1;92,966;4;0;;-1;2
008085380;Bridgestone 235/70 R 16 106 T   TL;AT001 # 09421;377204;81,9;70,434;4;0;;-1;2
008085390;Bridgestone 215/70 R 16 100 S   TL;AT001 # 09422;377205;85,2;73,272;4;0;;-1;2
008085400;Bridgestone 215/65 R 16  98 T   TL;AT001 # 09423;377208;81,1;69,746;4;0;;-1;2
008085410;Bridgestone 265/65 R 17 112 T   TL;AT001 # 09424;377219;125,7;108,102;4;0;;-1;2
008085430;Bridgestone 255/55 R 18 XL 109 H   TL;AT001 # 09426;377222;114,3;98,298;4;0;;-1;2
008085440;Bridgestone 215/80 R 15 102 S   TL;AT001 # 09427;377223;87,4;75,164;4;0;;-1;2
008085460;Bridgestone 255/70 R 16 111 S   TL;AT001 # 09429;377226;107,2;92,192;4;0;;-1;2
008085480;Bridgestone 245/70 R 16 107 T   TL;AT001 # 09431;377230;94,6;81,356;4;0;;-1;2
008085630;Bridgestone 130/90 B 16  73 H   TL;H 50 FRONT # 09779;383384;99,6;90,156;1;0;;-1;2
008085640;Bridgestone 100/90 B 19  57 H   TL;H 50 FRONT # 09780;383383;82,6;75,536;1;0;;-1;2
008085650;Bridgestone 130/90 B 16  67 H   TL;H 50 FRONT # 09781;383385;92,4;83,964;1;0;;-1;2
008085680;Bridgestone 140/90 B 16  77 H   TL;H 50 REAR # 09784;383388;128,3;114,838;1;0;;-1;2
008085700;Bridgestone 160/70 B 17  73 V   TL;H 50 REAR # 09786;383391;124,1;111,226;1;0;;-1;2
008085710;Bridgestone 100/90 - 19  57 M   TT;X 10 REAR # 09788;392822;51,4;48,704;1;0;;-1;2
008085720;Bridgestone 80 /100- 21  51 M   TT;X 10 FRONT # 09787;392821;42,4;40,964;1;0;;-1;2
008085730;Bridgestone 110/90 - 19  62 M   TT;X 10 REAR # 09789;388621;75,2;69,172;1;0;;-1;2
008085920;Bridgestone 180/55 ZR17  (73W)  TL;S 21 G GSX-S750 # 10261;387016;126,9;113,634;1;0;;-1;2
008085940;Bridgestone 180/55 ZR17  (73W)  TL;S 21 J R6 REAR # 10275;387048;126,8;113,548;1;0;;-1;2
008085950;Bridgestone 120/70 ZR17  (58W)  TL;S 21 G GSX-S750 # 10260;383573;96,3;87,318;1;0;;-1;2
008085960;Bridgestone 120/70 ZR17  (58W)  TL;S 21 E CBR1000R # 10264;386992;96,2;87,232;1;0;;-1;2
008085970;Bridgestone 120/70 ZR17  (58W)  TL;S 21 J R6 FRON # 10274;386997;96,2;87,232;1;0;;-1;2
008085990;Bridgestone 150/70 R 17  69 V   TL;A 40 F REAR V-STROM # 10263;386575;102,2;92,392;1;0;;-1;2
008086000;Bridgestone 180/55 ZR17  (73W)  TL;A 40 G VFR800X # 10271;386578;136,9;122,234;1;0;;-1;2
008086010;Bridgestone 120/70 ZR17  (58W)  TL;A 40 G VFR800X # 10270;386580;97;87,92;1;0;;-1;2
008086020;Bridgestone 190/50 ZR17  (73W)  TL;RS 10 N CBR1000RR # 10267;388119;140,4;125,244;1;0;;-1;2
008086030;Bridgestone 120/70 ZR17  (58W)  TL;RS 10 N CBR1000RR # 10266;388117;101,8;92,048;1;0;;-1;2
008086040;Bridgestone 120/70 R 17  58 H   TL;TW 101 M FRONT # 10268;387999;81,2;74,332;1;0;;-1;2
008086050;Bridgestone 160/60 R 15  67 H   TL;TW 152 M REAR # 10269;387557;102,9;92,994;1;0;;-1;2
008086080;Bridgestone 160/60 R 15  67 H   TL;SC E REAR # 10277;386576;101,3;91,618;1;0;;-1;2
008086090;Bridgestone 120/70 R 15  56 H   TL;SC E FRONT # 10276;386572;83,5;76,31;1;0;;-1;2
008086180;Bridgestone 215/80 - 15 108 A  4PR TT;PD 1 # 10254;385060;217,25;181,7;2;0;;-1;2
